Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
113,Exit short,2026-02-03 20:00,SL,2204.33,0.0471,99.808197,-4.12,-4.12,0.35,0.35,-4.74,-4.75,45.99,0.05
113,Entry short,2026-02-03 19:00,Short Entry,2119.07,0.0471,99.808197,-4.12,-4.12,0.35,0.35,-4.74,-4.75,45.99,0.05
114,Exit short,2026-02-06 03:00,Max Hold,1906.69,0.051,99.91971,2.58,2.58,11.33,11.34,-3.02,-3.02,48.57,0.05
114,Entry short,2026-02-05 16:00,Short Entry,1959.21,0.051,99.91971,2.58,2.58,11.33,11.34,-3.02,-3.02,48.57,0.05
115,Exit short,2026-02-12 04:00,Max Hold,1967.74,0.0522,99.933246,-2.88,-2.88,0.31,0.31,-3.86,-3.86,45.69,0.05
115,Entry short,2026-02-11 17:00,Short Entry,1914.43,0.0522,99.933246,-2.88,-2.88,0.31,0.31,-3.86,-3.86,45.69,0.05
116,Exit long,2026-02-14 23:00,Max Hold,2089.35,0.0476,99.875272,-0.52,-0.52,0,0.00,-1.72,-1.72,45.16,0.05
116,Entry long,2026-02-14 12:00,Long Entry,2098.22,0.0476,99.875272,-0.52,-0.52,0,0.00,-1.72,-1.72,45.16,0.05
117,Exit short,2026-02-16 06:00,Max Hold,1956.93,0.051,99.8835,-0.02,-0.02,1.57,1.57,-1.18,-1.18,45.14,0.05
117,Entry short,2026-02-15 19:00,Short Entry,1958.5,0.051,99.8835,-0.02,-0.02,1.57,1.57,-1.18,-1.18,45.14,0.05
118,Exit short,2026-02-23 13:00,Max Hold,1919.29,0.0539,99.980727,-3.57,-3.57,0.25,0.25,-3.97,-3.97,41.57,0.04
118,Entry short,2026-02-23 02:00,Short Entry,1854.93,0.0539,99.980727,-3.57,-3.57,0.25,0.25,-3.97,-3.97,41.57,0.04
119,Exit short,2026-02-24 15:00,Max Hold,1833.68,0.0546,99.969324,-0.25,-0.25,1.86,1.86,-0.92,-0.92,41.32,0.04
119,Entry short,2026-02-24 04:00,Short Entry,1830.94,0.0546,99.969324,-0.25,-0.25,1.86,1.86,-0.92,-0.92,41.32,0.04
120,Exit long,2026-02-26 02:00,Max Hold,2057.38,0.05,99.8305,2.94,2.94,7.62,7.63,-0.6,-0.61,44.26,0.04
120,Entry long,2026-02-25 15:00,Long Entry,1996.61,0.05,99.8305,2.94,2.94,7.62,7.63,-0.6,-0.61,44.26,0.04
121,Exit long,2026-02-26 16:00,Max Hold,2032.33,0.0482,99.960534,-2.1,-2.10,0.37,0.37,-3.11,-3.11,42.16,0.04
121,Entry long,2026-02-26 05:00,Long Entry,2073.87,0.0482,99.960534,-2.1,-2.10,0.37,0.37,-3.11,-3.11,42.16,0.04
