Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
11,Entry long,2025-03-03 02:00,Long Entry,2479.83,0.0403,99.937149,-11.68,-11.68,2.78,2.78,-12.29,-12.30,-5.05,-0.01
12,Exit short,2025-03-06 04:00,Flip,2217.27,0.0482,99.94511,-7.03,-7.03,4.46,4.46,-9.66,-9.66,-12.08,-0.01
12,Entry short,2025-03-04 12:00,Short Entry,2073.55,0.0482,99.94511,-7.03,-7.03,4.46,4.46,-9.66,-9.66,-12.08,-0.01
13,Exit long,2025-03-08 10:00,Max Hold,2131.95,0.0451,99.998877,-3.95,-3.94,4.54,4.54,-5.31,-5.30,-16.03,-0.02
13,Entry long,2025-03-06 04:00,Flip to Long,2217.27,0.0451,99.998877,-3.95,-3.94,4.54,4.54,-5.31,-5.30,-16.03,-0.02
14,Exit long,2025-03-10 06:00,Flip,2023.51,0.0452,99.791204,-8.42,-8.44,1.15,1.16,-9.63,-9.64,-24.45,-0.02
14,Entry long,2025-03-09 03:00,Long Entry,2207.77,0.0452,99.791204,-8.42,-8.44,1.15,1.16,-9.63,-9.64,-24.45,-0.02
15,Exit short,2025-03-13 01:00,Max Hold,1870.64,0.0494,99.961394,7.46,7.45,13.34,13.34,-6.45,-6.45,-17,-0.02
15,Entry short,2025-03-10 06:00,Flip to Short,2023.51,0.0494,99.961394,7.46,7.45,13.34,13.34,-6.45,-6.45,-17,-0.02
16,Exit long,2025-03-18 19:00,Max Hold,1894.45,0.0525,99.8445,-0.49,-0.49,2.88,2.89,-2.4,-2.40,-17.48,-0.02
16,Entry long,2025-03-14 21:00,Long Entry,1901.8,0.0525,99.8445,-0.49,-0.49,2.88,2.89,-2.4,-2.40,-17.48,-0.02
17,Exit short,2025-03-31 20:00,Max Hold,1812.51,0.0499,99.903293,9.36,9.37,11.73,11.73,-1.22,-1.22,-8.12,-0.01
17,Entry short,2025-03-27 22:00,Short Entry,2002.07,0.0499,99.903293,9.36,9.37,11.73,11.73,-1.22,-1.22,-8.12,-0.01
18,Exit long,2025-04-03 22:00,Flip,1783.24,0.0522,99.940032,-6.95,-6.95,2.22,2.22,-8.77,-8.77,-15.07,-0.02
18,Entry long,2025-04-02 02:00,Long Entry,1914.56,0.0522,99.940032,-6.95,-6.95,2.22,2.22,-8.77,-8.77,-15.07,-0.02
19,Exit short,2025-04-06 00:00,Max Hold,1781.1,0.056,99.86144,0.02,0.02,1.81,1.81,-2.93,-2.93,-15.05,-0.02
19,Entry short,2025-04-03 22:00,Flip to Short,1783.24,0.056,99.86144,0.02,0.02,1.81,1.81,-2.93,-2.93,-15.05,-0.02
20,Exit short,2025-04-10 10:00,Flip,1637.29,0.0618,99.96768,-1.32,-1.32,14.39,14.38,-4.4,-4.40,-16.37,-0.02
20,Entry short,2025-04-07 03:00,Short Entry,1617.6,0.0618,99.96768,-1.32,-1.32,14.39,14.38,-4.4,-4.40,-16.37,-0.02
21,Exit long,2025-04-11 01:00,Max Hold,1509.77,0.061,99.87469,-7.87,-7.88,0.46,0.46,-10.2,-10.21,-24.24,-0.02
21,Entry long,2025-04-10 10:00,Flip to Long,1637.29,0.061,99.87469,-7.87,-7.88,0.46,0.46,-10.2,-10.21,-24.24,-0.02
22,Exit long,2025-04-15 12:00,Max Hold,1637.15,0.0645,99.875025,5.62,5.62,9.18,9.19,-0.82,-0.82,-18.62,-0.02
22,Entry long,2025-04-11 14:00,Long Entry,1548.45,0.0645,99.875025,5.62,5.62,9.18,9.19,-0.82,-0.82,-18.62,-0.02
23,Exit long,2025-04-23 12:00,Max Hold,1794.51,0.0624,99.944832,11.93,11.93,12.78,12.79,-4.21,-4.21,-6.7,-0.01
23,Entry long,2025-04-19 14:00,Long Entry,1601.68,0.0624,99.944832,11.93,11.93,12.78,12.79,-4.21,-4.21,-6.7,-0.01
24,Exit short,2025-05-02 23:00,Max Hold,1847.99,0.0569,99.975576,-5.28,-5.28,1.45,1.45,-6.63,-6.63,-11.97,-0.01
24,Entry short,2025-04-29 01:00,Short Entry,1757.04,0.0569,99.975576,-5.28,-5.28,1.45,1.45,-6.63,-6.63,-11.97,-0.01
25,Exit short,2025-05-08 00:00,Max Hold,1816.72,0.0548,99.901496,0.25,0.25,3.95,3.95,-1.53,-1.53,-11.73,-0.01
25,Entry short,2025-05-04 02:00,Short Entry,1823.02,0.0548,99.901496,0.25,0.25,3.95,3.95,-1.53,-1.53,-11.73,-0.01
26,Exit short,2025-05-08 18:00,Flip,1940.14,0.0557,99.985399,-8.18,-8.18,0.34,0.34,-8.6,-8.59,-19.91,-0.02
26,Entry short,2025-05-08 04:00,Short Entry,1795.07,0.0557,99.985399,-8.18,-8.18,0.34,0.34,-8.6,-8.59,-19.91,-0.02
27,Exit long,2025-05-12 02:00,Max Hold,2490.56,0.0515,99.91721,28.23,28.24,34.34,34.36,-0.14,-0.14,8.32,0.01
