Trade #,Type,Date and time,Signal,Price USDT,Position size (qty),Position size (value),Net P&L USDT,Net P&L %,Favorable excursion USDT,Favorable excursion %,Adverse excursion USDT,Adverse excursion %,Cumulative P&L USDT,Cumulative P&L %
70,Exit long,2023-12-20 02:00,SL,2142.14,0.045,99.78525,-3.49,-3.49,1.71,1.72,-3.53,-3.54,-26.84,-0.03
70,Entry long,2023-12-19 06:00,Long Entry,2217.45,0.045,99.78525,-3.49,-3.49,1.71,1.72,-3.53,-3.54,-26.84,-0.03
71,Exit long,2023-12-26 01:00,Max Hold,2277.81,0.0443,99.928396,0.88,0.88,3.95,3.95,-2.52,-2.52,-25.97,-0.03
71,Entry long,2023-12-21 20:00,Long Entry,2255.72,0.0443,99.928396,0.88,0.88,3.95,3.95,-2.52,-2.52,-25.97,-0.03
72,Exit long,2023-12-31 23:00,Max Hold,2302.52,0.0443,99.806571,2.09,2.10,8.92,8.94,-0.17,-0.17,-23.87,-0.02
72,Entry long,2023-12-27 18:00,Long Entry,2252.97,0.0443,99.806571,2.09,2.10,8.92,8.94,-0.17,-0.17,-23.87,-0.02
73,Exit long,2024-01-03 21:00,SL,2249.54,0.0431,99.813997,-2.96,-2.96,5.06,5.07,-10.77,-10.78,-26.83,-0.03
73,Entry long,2024-01-02 02:00,Long Entry,2315.87,0.0431,99.813997,-2.96,-2.96,5.06,5.07,-10.77,-10.78,-26.83,-0.03
74,Exit long,2024-01-06 01:00,Flip,2211.61,0.0439,99.8286,-2.84,-2.84,0.9,0.90,-2.99,-2.99,-29.67,-0.03
74,Entry long,2024-01-04 23:00,Long Entry,2274,0.0439,99.8286,-2.84,-2.84,0.9,0.90,-2.99,-2.99,-29.67,-0.03
75,Exit short,2024-01-06 08:00,SL,2268.92,0.0452,99.964772,-2.69,-2.69,0.2,0.20,-3.06,-3.06,-32.36,-0.03
75,Entry short,2024-01-06 01:00,Flip to Short,2211.61,0.0452,99.964772,-2.69,-2.69,0.2,0.20,-3.06,-3.06,-32.36,-0.03
76,Exit long,2024-01-09 21:00,SL,2264.28,0.0428,99.959828,-3.15,-3.15,0.98,0.98,-4.89,-4.89,-35.51,-0.04
76,Entry long,2024-01-09 03:00,Long Entry,2335.51,0.0428,99.959828,-3.15,-3.15,0.98,0.98,-4.89,-4.89,-35.51,-0.04
77,Exit long,2024-01-15 10:00,Max Hold,2507.17,0.0402,99.897804,0.79,0.79,9.39,9.40,-1.12,-1.12,-34.71,-0.03
77,Entry long,2024-01-11 05:00,Long Entry,2485.02,0.0402,99.897804,0.79,0.79,9.39,9.40,-1.12,-1.12,-34.71,-0.03
78,Exit long,2024-01-19 01:00,SL,2488.79,0.0388,99.924356,-3.46,-3.46,1.44,1.44,-3.7,-3.70,-38.17,-0.04
78,Entry long,2024-01-17 01:00,Long Entry,2575.37,0.0388,99.924356,-3.46,-3.46,1.44,1.44,-3.7,-3.70,-38.17,-0.04
79,Exit long,2024-01-22 14:00,SL,2427.19,0.0402,99.80655,-2.33,-2.34,0.13,0.13,-3.33,-3.33,-40.5,-0.04
79,Entry long,2024-01-20 15:00,Long Entry,2482.75,0.0402,99.80655,-2.33,-2.34,0.13,0.13,-3.33,-3.33,-40.5,-0.04
80,Exit short,2024-01-27 10:00,SL,2269.62,0.0451,99.935737,-2.53,-2.53,2.13,2.13,-3.09,-3.09,-43.03,-0.04
80,Entry short,2024-01-23 18:00,Short Entry,2215.87,0.0451,99.935737,-2.53,-2.53,2.13,2.13,-3.09,-3.09,-43.03,-0.04
81,Exit long,2024-01-31 19:00,SL,2283.11,0.042,99.79032,-4,-4.00,0.66,0.66,-4.08,-4.09,-47.03,-0.05
81,Entry long,2024-01-31 03:00,Long Entry,2375.96,0.042,99.79032,-4,-4.00,0.66,0.66,-4.08,-4.09,-47.03,-0.05
82,Exit long,2024-02-09 22:00,Max Hold,2512.18,0.043,99.82923,8.09,8.10,8.85,8.86,-1.75,-1.76,-38.94,-0.04
82,Entry long,2024-02-05 17:00,Long Entry,2321.61,0.043,99.82923,8.09,8.10,8.85,8.86,-1.75,-1.76,-38.94,-0.04
83,Exit short,2024-02-13 00:00,SL,2557.33,0.0402,99.83871,-3.07,-3.07,0.49,0.49,-3.26,-3.26,-42,-0.04
83,Entry short,2024-02-11 02:00,Short Entry,2483.55,0.0402,99.83871,-3.07,-3.07,0.49,0.49,-3.26,-3.26,-42,-0.04
84,Exit long,2024-02-18 07:00,Max Hold,2786.94,0.0381,99.852861,6.23,6.23,9.48,9.49,-0.46,-0.46,-35.78,-0.04
84,Entry long,2024-02-14 02:00,Long Entry,2620.81,0.0381,99.852861,6.23,6.23,9.48,9.49,-0.46,-0.46,-35.78,-0.04
85,Exit long,2024-02-22 18:00,Max Hold,3026.05,0.0357,99.916089,8.01,8.01,8.45,8.45,-0.71,-0.71,-27.77,-0.03
85,Entry long,2024-02-18 13:00,Long Entry,2798.77,0.0357,99.916089,8.01,8.01,8.45,8.45,-0.71,-0.71,-27.77,-0.03
86,Exit long,2024-02-27 05:00,Max Hold,3184.41,0.0334,99.810222,6.45,6.46,7.02,7.03,-2.78,-2.78,-21.32,-0.02
86,Entry long,2024-02-23 00:00,Long Entry,2988.33,0.0334,99.810222,6.45,6.46,7.02,7.03,-2.78,-2.78,-21.32,-0.02
87,Exit long,2024-03-02 13:00,Max Hold,3430.33,0.0314,99.80804,7.8,7.81,11.02,11.03,-0.86,-0.86,-13.52,-0.01
87,Entry long,2024-02-27 08:00,Long Entry,3178.6,0.0314,99.80804,7.8,7.81,11.02,11.03,-0.86,-0.86,-13.52,-0.01
88,Exit long,2024-03-06 04:00,SL,3377.53,0.0286,99.873202,-3.37,-3.38,9.56,9.56,-8.26,-8.27,-16.9,-0.02
88,Entry long,2024-03-04 11:00,Long Entry,3492.07,0.0286,99.873202,-3.37,-3.38,9.56,9.56,-8.26,-8.27,-16.9,-0.02
89,Exit long,2024-03-07 00:00,SL,3793.57,0.026,99.94608,-1.41,-1.41,1.57,1.57,-3.15,-3.15,-18.31,-0.02
89,Entry long,2024-03-06 19:00,Long Entry,3844.08,0.026,99.94608,-1.41,-1.41,1.57,1.57,-3.15,-3.15,-18.31,-0.02
90,Exit long,2024-03-11 06:00,Max Hold,3883.84,0.0261,99.689211,1.58,1.58,4.75,4.76,-2.22,-2.22,-16.73,-0.02
